_AverageReward,_No_optimal_actions,Steps,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
23.284875,50.5,40000,-664537688.3648703,-649741215.3574655,-697455160.7806944,-745190457.8526549,-809358413.041703,0.005308149245490922,0.44379718985949296,-1.2541893928108259,-5.320444876181706,-0.019711714710940985,0.9999999999999986,11,2.32,23.829214572906494,0.12666666666666668,1.023808,0.99064606,0.9999669,0.34277558,6.56522e-06,0.00015833333333333332
28.038625,44.0,40000,-666314086.566112,-648408607.1651987,-698518049.2491933,-747918782.7385095,-813999959.6931695,0.004950969592336129,0.40607030351517576,-1.1542897598168562,-4.698839499908572,-0.0038118784310208816,0.9999999999999986,12,2.55,21.894249439239502,0.12,2.2190266,0.9546218,0.9996244,0.31577972,0.00025220797,0.00015
25.1979,48.5,40000,-668680718.8002843,-650795999.7662734,-700164307.0241874,-749082690.8615758,-813299307.4392576,0.005550502161300499,0.44522226111305563,-1.1446063710722703,-6.223027587560739,-0.006938154747395883,0.9999999999999986,13,2.79,21.72702133655548,0.11333333333333334,1.1441083,0.9683111,0.9999205,0.34148562,5.237766e-05,0.00014166666666666668
24.46625,50.0,40000,-677479040.8218393,-660739477.0915056,-706879040.1633166,-757221600.1118364,-823725690.3615249,0.00496890432037824,0.4549477473873694,-1.2364171531610713,-5.505370718179156,-0.0008526500427160048,0.9999999999999986,14,3.02,23.480112671852112,0.10666666666666667,1.0110238,0.979236,0.9999133,0.34233075,1.9154386e-05,0.00013333333333333334
31.1007,49.0,40000,-678382073.0244601,-663684111.886955,-709030537.1750695,-760525548.6039357,-826246071.0169933,0.006125701396250655,0.4434221711085554,-1.1582212644169545,-4.560284960733466,-0.0007772154398816283,0.9999999999999991,15,3.25,22.00194013118744,0.1,1.2074347,0.959805,0.9998475,0.3407958,8.920543e-05,0.000125
20.623725,48.0,40000,-680701830.5094796,-667432148.9139036,-711573118.3571883,-762679621.8134832,-829732390.9333594,0.00429506968051209,0.44382219110955545,-1.1695997554184332,-6.612769210434768,-0.004833148579361884,0.9999999999999986,16,3.49,22.228055357933044,0.09333333333333334,1.0122154,0.96417594,0.9999884,0.34170523,6.687472e-06,0.00011666666666666667
24.8778,49.0,40000,-681303650.6118715,-666784452.5114701,-713347632.8028194,-768194052.2941601,-835020477.5438787,0.005090206968649992,0.44244712235611783,-1.1773129864121026,-5.456191039441579,-0.024505826750774833,0.9999999999999986,17,3.73,22.345158338546753,0.08666666666666667,1.0332383,0.9907428,0.9999668,0.34219474,7.3305696e-06,0.00010833333333333334
23.48435,50.5,40000,-683712952.539802,-666688429.3644465,-718218281.7115259,-773614548.173313,-838920617.1816628,0.005377517595260932,0.4586729336466823,-1.2211608616943892,-6.4434072680435435,-0.00472698669857305,0.9999999999999989,18,3.97,23.203487277030945,0.08000000000000002,1.0098368,0.9794399,0.99997264,0.34485206,4.5847914e-06,0.0001
23.352225,49.5,40000,-688484696.0420352,-670321233.099093,-723360963.9225338,-778659652.3656615,-845645997.7474394,0.005107630422730298,0.4620731036551828,-1.392131948550393,-5.630014720964373,-0.004314332265282365,0.9999999999999983,19,4.22,26.454110741615295,0.07333333333333335,1.0095199,0.98947376,0.9999911,0.34491834,2.7840517e-06,9.166666666666668e-05
19.067775,49.0,40000,-694205589.0176046,-672944392.0400331,-730765606.7300787,-787530496.1819531,-853233398.5692494,0.0043488551907336715,0.45482274113705684,-1.4128612857197012,-6.666172683174002,-0.011201038416887375,0.9999999999999978,20,4.46,26.858094334602356,0.06666666666666668,1.0903137,0.9713446,0.9999304,0.344612,5.3951397e-05,8.333333333333334e-05
21.5079,50.0,40000,-695471963.0931509,-673764322.5052787,-732277647.8151982,-787480498.552296,-853972434.9650961,0.004419247534587443,0.4671983599179959,-1.523522058082005,-5.948865621889377,-0.00046135195857226934,0.9999999999999978,21,4.7,28.93098509311676,0.06000000000000001,1.0194275,0.9888938,0.99998367,0.3452379,2.3025943e-06,7.500000000000001e-05
26.540275,49.5,40000,-697261129.1522433,-675633805.1848207,-732768542.1292003,-787165475.1144954,-857296453.0056491,0.005507275125204502,0.4719985999299965,-1.0508646070503809,-6.231239523107434,-0.0045380813682106445,0.9999999999999986,22,4.94,19.95258402824402,0.053333333333333344,1.0102754,0.9847178,0.9999663,0.34522015,6.179408e-06,6.666666666666668e-05
25.34075,50.0,40000,-700330579.244018,-676688804.6560079,-737635847.9755564,-790947272.9620538,-857940974.762362,0.005852926377525755,0.46422321116055804,-1.1020550077774847,-6.760926632308465,-0.016498904382394885,0.9999999999999989,23,5.18,20.946642756462097,0.04666666666666666,1.0150083,0.992564,0.9999899,0.34510753,2.2588972e-06,5.833333333333332e-05
27.806775,50.5,40000,-700512071.2581084,-678370727.9202946,-737336737.6046612,-790081766.0469378,-857603795.3564341,0.006345728646998854,0.45652282614130707,-0.9474037621808444,-4.821130518379236,-0.004861937206507442,0.9999999999999989,24,5.4,18.00612884759903,0.039999999999999994,1.0012786,0.99905676,0.9999971,0.34363022,2.5795444e-08,4.999999999999999e-05
24.507825,50.0,40000,-696063658.819008,-675920904.0096102,-732167897.3844726,-785912391.648825,-856529683.719007,0.005105728775706537,0.46354817740887044,-1.1061169456728688,-5.290405702535664,-0.0027108487151258484,0.9999999999999983,25,5.64,21.005279064178467,0.033333333333333326,1.0112845,0.9760457,0.99998593,0.34460452,3.329952e-06,4.166666666666666e-05
23.2552,50.0,40000,-697447945.4554993,-677223152.7402307,-733981551.9823985,-788017587.0250657,-858035267.436704,0.004835580820491086,0.46064803240162006,-1.3658843019569733,-5.199422573717103,-0.007454130813058111,0.9999999999999982,26,5.87,25.932244300842285,0.02666666666666666,1.0012065,0.9985603,0.99999607,0.34405974,2.2084008e-07,3.333333333333333e-05
23.487775,50.0,40000,-696786239.8093789,-676998519.4036347,-732664458.0382736,-786635717.2006259,-857546170.0745019,0.004930530072625422,0.46594829741487076,-1.302599620836133,-5.129759295764104,-0.009727823565129646,0.9999999999999983,27,6.11,24.756837487220764,0.019999999999999997,1.0018835,0.9979193,0.9999963,0.34520668,2.0350751e-07,2.4999999999999994e-05
19.729925,50.0,40000,-697528473.162987,-679399635.5290968,-733449289.002359,-786022237.8016587,-856673171.2812788,0.004613966245089279,0.467848392419621,-1.264530033677101,-6.06916188127139,-0.008552351157447475,0.9999999999999982,28,6.34,24.03620409965515,0.01333333333333333,1.0014164,0.9983016,0.99999064,0.34510422,3.5722175e-07,1.6666666666666664e-05
22.629875,50.0,40000,-697553406.3444766,-678528013.4068587,-732436449.6685232,-784954695.2362866,-855387587.0040897,0.005094297268266828,0.4652482624131207,-1.0623616611086686,-7.777395124333009,-0.0022326417902094327,0.9999999999999989,29,6.57,20.167522311210632,0.01,1.0022744,0.99639463,0.9999928,0.34502035,1.548219e-07,1.25e-05
23.159375,50.0,40000,-697522144.3148128,-678979577.6645658,-732325650.4432994,-785037274.6705077,-855891446.4125894,0.005564257772885741,0.4639981999099955,-1.0977894556959418,-5.54114240953939,-0.011312121432351304,0.9999999999999988,30,6.82,20.84390687942505,0.01,1.0011015,0.997926,0.99999845,0.34498677,6.8511525e-08,1.25e-05
