_AverageReward,_No_optimal_actions,Steps,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
27.6367,52.0,40000,-322.7616386293549,-362.043420947468,-319.2827028311339,-315.6336764534004,-286.5066685053126,3.672324243271143e-05,0.4629481474073704,-0.04101053399408398,-6.503116450266296,4.6924191354356255,0.9999999992633066,27,6.41,0.7477124929428101,0.092,1.0891639,0.957561,0.9999792,0.34523165,6.92678e-05,0.00011499999999999999
23.1996,51.5,40000,-296.4733608993736,-330.9947266419797,-293.9264609180748,-292.2669457553835,-264.87466336639466,3.264965514897445e-05,0.4719485974298715,0.08828024215211293,-5.416641492897275,5.225878318541567,0.9999999990973616,28,6.65,-1.6955807991325855,0.088,1.0141573,0.9849571,1.0000668,0.3454873,2.0912179e-05,0.00010999999999999999
22.4836,50.0,40000,-281.05990212932505,-314.5026747946199,-280.1824099165994,-276.66919550889327,-248.86764858473123,3.0222807537043582e-05,0.47789889494474724,0.05564481493048825,-7.146234857531822,5.180313606107489,0.9999999991262415,29,6.89,-1.0745605267584324,0.08400000000000002,1.0070595,0.9915445,1.0000305,0.34571278,4.251836e-06,0.00010500000000000002
23.908425,50.0,40000,-261.8509377758706,-296.77378115921505,-260.9696334162017,-257.251627618421,-226.6302844640182,3.83455881461505e-05,0.4737986899344967,0.030938813927115623,-5.948065780634663,5.978785850260584,0.9999999991108659,30,7.12,-0.595348889939487,0.08000000000000002,1.0277178,0.9854454,0.9999985,0.34550503,5.8571854e-06,0.0001
26.54595,51.0,40000,-252.52841191359914,-287.67747478325686,-253.7145587141885,-249.91739481386654,-224.2330786311159,4.449743622465281e-05,0.46732336616830844,-0.001457362382087262,-6.0552079521571,5.0539063179100125,0.9999999992053263,31,7.37,0.020043271593749523,0.07600000000000001,1.0121766,0.9670735,1.0000082,0.3442455,2.36917e-06,9.5e-05
27.892875,51.5,40000,-242.5445861727997,-274.815890886179,-242.78403447191383,-236.2812831600494,-209.0706187873196,6.138099029924698e-05,0.4664733236661833,0.002271126422236271,-5.609230773373999,4.752203192950093,0.9999999992041855,32,7.61,-0.061823997646570206,0.072,1.0218202,0.9915173,1.0000083,0.3436924,2.4892104e-06,8.999999999999999e-05
22.707525,50.0,40000,-232.69981992189477,-266.4797620294679,-236.5127725482147,-231.69436791702023,-199.3886952183138,2.9243579698409858e-05,0.4817740887044352,0.07413568301007088,-5.226734309243718,4.680033412417454,0.9999999990781435,33,7.85,-1.416653286665678,0.06799999999999999,1.0086794,0.99166864,1.0000293,0.34603703,2.7978997e-06,8.499999999999999e-05
21.864375,50.0,40000,-228.6165701301319,-263.8626332670532,-230.50160023475766,-222.7082971341297,-189.5447339200359,3.1863097626698504e-05,0.4760738036901845,0.0876613073277997,-6.9848318243835426,7.513413212791803,0.9999999990885043,34,8.09,-1.6722332127392292,0.06399999999999999,1.0073761,0.9903193,0.99999344,0.34582302,3.7307448e-06,7.999999999999999e-05
26.773275,50.0,40000,-224.15129740016647,-258.5934401184042,-224.32959825919747,-213.95215121832783,-181.7886144884156,4.5943742012539876e-05,0.4627231361568078,-0.013154118481972935,-5.831792723070041,4.485722600847598,0.9999999992250805,35,8.32,0.26656393869780004,0.06000000000000001,1.0163655,0.9857063,0.9999826,0.3433518,1.2584649e-05,7.500000000000001e-05
28.699025,50.0,40000,-221.09943613979038,-253.06650788024137,-218.55402362710169,-208.05339775265924,-178.93442137966116,3.457231211464974e-05,0.4751987599379969,-0.04432110666821934,-6.478516397500472,4.87006507354575,0.9999999992863274,36,8.57,0.8831333462148905,0.05600000000000001,1.0240042,0.99025536,0.9999986,0.34559098,9.161036e-07,7.000000000000001e-05
33.0529,50.5,40000,-223.24418765346817,-255.36121833536177,-222.8967841783777,-214.2528055307887,-187.74247339234967,3.561373088756315e-05,0.4799489974498725,-0.13853124261550964,-6.188342724914758,4.527720978176098,0.9999999993478735,37,8.81,2.631519503891468,0.052000000000000005,1.007893,0.98843044,1.0000072,0.34573328,3.2910239e-06,6.500000000000001e-05
20.808675,50.0,40000,-205.57835548872,-236.29693172549088,-205.57329810818624,-198.22776050116065,-170.93194318038687,2.402374262375622e-05,0.47982399119956,0.13134516495177395,-6.193882714647391,7.619181034797228,0.999999999085121,38,9.05,-2.4923576712608337,0.048,1.0079235,0.9914818,1.0000092,0.34598872,1.3549779e-06,6e-05
34.9373,50.5,40000,-208.50590336254382,-240.48768176821542,-210.5773479469907,-205.52584476594686,-177.98434891731372,3.068120289896531e-05,0.4703985199259963,-0.12310370496528533,-7.343874919877339,3.7530034555347758,0.9999999993467519,39,9.3,2.3458078503608704,0.044,1.0059148,0.99463254,1.0000073,0.3441992,5.4676093e-07,5.4999999999999995e-05
