_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,v1_[1 0],v2_[1 0],v1_[0 0],v2_[0 0],v1_[2 0],v2_[2 0],v1_[3 0],v2_[3 0],v1_[4 0],v2_[4 0],v1_[1 1],v2_[1 1],v1_[2 1],v2_[2 1],v1_[5 0],v2_[5 0],v1_[3 1],v2_[3 1],v1_[0 1],v2_[0 1],uavg_diff,navg_diff,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
34.487925,50.0,40000,0.0006534249295125791,-977.2175358770609,-361.29926411402005,-944.9991354088489,-132.85164201206985,-1027.445714810545,-609.8786850997328,-1088.1801485936849,-866.2237441974337,-1176.2487002023747,-1163.6002135642948,-984.3147888336592,-518.2387439855135,-1034.6798025068153,-753.1355741566812,-1245.755436575654,-1450.0974128554094,-1110.245548273445,-1017.4006819567437,-960.0948587622886,-321.2986044011614,-335.5157103501316,-341.52604393833724,0.3382169108455423,-0.9266176770623282,-6.1380195030626155,2.4951257886254883,0.9999999391101156,41,13.72,17.60692936182022,0.03600000000000001,1.0084708,0.9610864,0.9999726,0.31180182,1.712333e-05,4.5000000000000016e-05
29.82445,51.0,40000,0.0005821717581643254,-976.5794375286401,-362.54037262495234,-945.3663521462179,-133.17330220803353,-1026.363760503484,-611.5122215188518,-1087.4231036247004,-870.2923538559298,-1176.325207875241,-1169.791946498896,-983.9473904288353,-519.7570134958539,-1033.6811186350722,-756.9633007451205,-1245.3880319050488,-1452.9171648961396,-1109.2404753939395,-1024.5153061915062,-960.0506171050703,-322.53651480148943,-332.03659983094764,-337.2850742382278,0.3471673583679184,-1.0390772247982534,-6.9459592286169505,3.6232837427826774,0.9999999166724763,42,14.01,19.7467423081398,0.03200000000000001,1.0244428,0.9891544,1.0000283,0.31988415,1.2996796e-05,4.000000000000001e-05
23.336775,52.0,40000,0.0004980312638260136,-976.5659132079502,-364.16118985099814,-946.1578093459638,-133.59895912647224,-1026.0486938098884,-615.8044683782394,-1087.1395827222864,-874.8629663075666,-1176.3182703120083,-1175.2690959855875,-983.927205076071,-521.3174622263858,-1033.0492003423358,-758.7744002296204,-1245.18420395338,-1453.8884926212506,-1108.2693119149396,-1027.260288952062,-960.2773927688969,-323.77965817039967,-329.42206016051375,-337.9916900033446,0.37249362468123404,-0.8279476914652607,-8.058976292849987,3.001574665103662,0.9999999166936167,43,14.31,15.729272663593292,0.028000000000000004,1.015318,0.9659469,1.0000273,0.3276968,6.180582e-06,3.5000000000000004e-05
26.117875,49.0,40000,0.0006038672755961284,-976.0086549893983,-362.7044585710373,-946.1922345778987,-133.70642119774536,-1024.7318645645762,-613.4251525289963,-1085.5149303461922,-873.5017333919667,-1175.149996126562,-1178.6880064539118,-983.6785041878372,-520.2065719527733,-1032.103896651522,-756.8622865784452,-1244.9130999380006,-1467.4103776050733,-1106.7697292907335,-1025.8843021689104,-960.0110320107494,-322.37725168146903,-328.03073805531415,-335.17237322354777,0.3631431571578579,-0.8766124325149883,-5.816168939114013,1.5337485701382223,0.9999999231812731,44,14.62,16.64997971057892,0.024,1.1081334,0.9770844,0.9999099,0.32367313,3.439225e-05,3e-05
23.00355,52.5,40000,0.0005595865238407764,-976.1848200634028,-362.9059025488522,-946.8309450344299,-133.962894019818,-1024.1259087886756,-614.2686726271854,-1084.7242287364588,-873.9269653287497,-1174.5099165264915,-1175.2778440059005,-983.5729013444118,-517.6877571121676,-1031.581558444796,-758.2775510805247,-1244.2269410192969,-1458.773123937727,-1106.6112435064542,-1033.6980625436324,-960.5450471637143,-322.79430179577935,-328.1340435627795,-336.7511000851443,0.37994399719986,-0.7187133390848913,-9.205987049836285,4.322425993711374,0.999999928784367,45,14.93,13.633537471294403,0.019999999999999997,1.0083337,0.9755404,0.99999785,0.32974407,7.75086e-06,2.4999999999999994e-05
35.26505,49.0,40000,0.0006685909781271529,-977.5340975386731,-362.4625322505487,-948.6273297853634,-134.13045640347946,-1025.0017242637427,-614.442585426491,-1085.4517984119932,-874.7153946246331,-1175.347345777011,-1176.1431004651427,-984.5055974336665,-516.0572377933728,-1032.1720697719984,-755.2776527064602,-1243.9027960190838,-1456.248477211023,-1107.1867865224824,-1031.227555287267,-962.9395807859217,-323.1437066816312,-329.88204274598866,-335.2763725602384,0.33799189959497977,-1.0075281368235487,-5.592502810375051,2.457620685286579,0.9999999326548662,46,15.24,19.15757727622986,0.015999999999999993,1.0492475,0.9889745,1.0000217,0.31365606,1.1648108e-05,1.999999999999999e-05
34.4339,50.5,40000,0.0005752343033748391,-978.0221010609498,-363.94692047314663,-949.346937121282,-134.67773593774407,-1024.914486037671,-615.9741844253709,-1085.1404435805127,-874.1105702947331,-1175.989607878849,-1174.71918726694,-985.2641585227263,-515.7255410419025,-1032.5912229446888,-759.0985700935767,-1244.5998341331542,-1454.6648365009398,-1107.1066465277281,-1033.8679200871215,-964.6270453203713,-323.56646624551513,-329.7250550760943,-335.2443710594872,0.33964198209910496,-0.9223586230335991,-6.87585798553934,2.3349693070875457,0.9999999365995503,47,15.58,17.528685867786407,0.01200000000000001,1.0039735,0.9863252,0.9999997,0.31362158,2.4088145e-06,1.5000000000000014e-05
28.79855,50.5,40000,0.0005182372882403965,-978.6022187240578,-364.449526909745,-950.4210769080953,-134.83368906343566,-1024.7848891297806,-616.9193772473687,-1084.326702518373,-876.1312517618427,-1174.7295577438797,-1176.1959016258083,-985.4571901812665,-515.9107171541747,-1032.1863568547826,-759.3830432889628,-1244.0042399582842,-1461.0701010638604,-1106.6316741354356,-1036.1216846406412,-965.7476417108743,-322.81271218373024,-328.30635429252595,-333.9734344654463,0.35069253462673133,-0.8950691341589989,-8.530639593508507,5.507660898531817,0.9999999279263694,48,15.89,17.017702758312225,0.01,1.0041022,0.9877513,1.0000052,0.32000726,2.8704724e-06,1.25e-05
63.982125,36.5,40000,0.0006262029018207567,-978.3782364790618,-363.6029078300344,-950.3211329700115,-134.3511481928991,-1024.368703065439,-616.2472541714745,-1083.41373647399,-874.4268553600257,-1172.7255923632868,-1173.52790010681,-985.1892870569375,-514.0361329336009,-1031.3038426353658,-762.2073530724095,-1243.25260457933,-1462.0500874286968,-1105.621577526835,-1038.3927748990145,-966.1085702200487,-320.656201741633,-328.11846676337075,-332.25370180725804,0.27008850442522125,-1.0417404930750258,-3.865645936632364,1.6053644333566348,0.9999999620552371,49,16.2,19.781389832496643,0.01,1.0061443,0.99412054,1.0000062,0.26587772,1.9123327e-07,1.25e-05
28.550625,45.5,40000,0.0003511043668538113,-977.5002951538489,-362.87674271851216,-949.4354464689192,-134.3801690373497,-1023.5416303170388,-616.445388883107,-1082.4449325416836,-876.3989056101105,-1170.979852019634,-1171.460334220123,-984.4359018184873,-514.499322087181,-1030.3460828118768,-762.2576425274244,-1242.2310701955535,-1460.3615100644784,-1104.079065423847,-1037.8732993369488,-965.3925502755757,-320.21313992859825,-327.36203726126314,-332.5771482075339,0.34814240712035605,-0.9628517874492731,-10.07800178326471,6.216310013186665,0.9999999221172531,50,16.5,18.28952544927597,0.01,1.0030882,0.9945653,0.9999887,0.3159029,8.655118e-07,1.25e-05
