_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
25.402125,49.5,40000,4.766044722361441e-05,-222.98853680193068,-239.36661772140104,-205.06818383938275,-194.3902396238796,-212.2599467265893,0.5181842105263158,0.00538797750554131,-6.263762160060093,4.232303822448599,0.9999999991675291,38,13.36,-0.09999808436259627,0.048,1.0112884,0.9913094,1.0000159,0.34574717,1.330847e-06,6e-05
22.92235,49.5,40000,4.121687468662123e-05,-219.03452145661498,-237.09971944223798,-202.53671352288123,-194.44812788242623,-211.59658802069498,0.5195263157894737,0.035493426385054205,-5.194092744180675,6.17449099741692,0.9999999990486113,39,13.71,-0.6390551994554698,0.044,1.0088,0.9923634,0.999989,0.34559554,2.9653797e-06,5.4999999999999995e-05
27.186925,48.5,40000,4.4701294782020054e-05,-215.08461546725556,-231.30383065031901,-198.76938296372361,-191.3671387018648,-205.91681081082191,0.5202894736842105,-0.038538719334304014,-5.186011162192999,5.604301574388821,0.9999999993048245,40,14.05,0.6770314541645348,0.039999999999999994,1.0113755,0.9863443,0.99999124,0.345439,2.6353096e-06,4.999999999999999e-05
28.586225,50.0,40000,4.296739473418137e-05,-214.91504971444803,-229.50224801891036,-197.2852469363674,-188.89403223577304,-201.28911006143375,0.5159473684210526,-0.05439934131472862,-7.253208189859411,4.318369005444697,0.999999999282632,41,14.4,1.0036919433623552,0.03600000000000001,1.0144507,0.988405,0.99996173,0.3453288,4.322102e-06,4.5000000000000016e-05
26.550525,49.5,40000,3.700917950635286e-05,-214.53704060284517,-226.67471207758783,-197.59710682240976,-186.76901560524686,-201.55299504474115,0.5211842105263158,-0.010682337540706612,-5.9363157348071995,4.696237075920749,0.9999999992407572,42,14.74,0.1650357600301504,0.03200000000000001,1.0102776,0.9909255,0.99999404,0.3455876,9.445736e-07,4.000000000000001e-05
25.9917,49.5,40000,3.4515834853089855e-05,-210.3988562447048,-221.7424131403198,-194.01098761802638,-185.58716631825925,-201.56730570527978,0.5187894736842106,0.021747420442130388,-6.482649212167919,5.6169075926776895,0.9999999992486486,43,15.07,-0.4011844112537801,0.028000000000000004,1.007678,0.9951942,0.99999386,0.3455567,5.167819e-07,3.5000000000000004e-05
24.078525,49.5,40000,4.2508591576111746e-05,-203.10243955502193,-213.98585107802657,-190.0586734230251,-182.87293157827298,-201.44870168490417,0.5212368421052631,0.03036489793860454,-6.066753798940191,4.754527259281563,0.9999999991732939,44,15.41,-0.5506308800540864,0.024,1.0062053,0.9876498,0.999998,0.34538797,9.734537e-07,3e-05
20.7694,49.5,40000,2.7717832550192008e-05,-198.9002874202705,-208.7638417118481,-183.55320348312054,-175.545907380251,-193.48945246916873,0.5227368421052632,0.10946048793460267,-7.124981481639821,5.723400725407351,0.9999999990093658,45,15.75,-1.9849412590265274,0.019999999999999997,1.0049257,0.9934292,0.99999475,0.3455406,7.7765395e-07,2.4999999999999994e-05
28.54865,49.5,40000,3.2121775931476514e-05,-196.56828066139047,-206.5864834951496,-182.3364824063046,-175.97070230834748,-194.21294087890016,0.5187631578947368,-0.041506941751917145,-5.731692498526417,4.587103378237156,0.9999999992793137,46,16.09,0.7344555733725429,0.015999999999999993,1.0063964,0.99292386,0.9999928,0.34547395,5.31475e-07,1.999999999999999e-05
22.4461,49.0,40000,3.86708135912685e-05,-187.79467882467583,-198.8625121862118,-173.72538758952234,-166.18115403106273,-183.79841142564698,0.5250526315789473,0.06437165227735613,-6.524415423536827,5.720689197061758,0.9999999992182236,47,16.42,-1.2057312969118357,0.01200000000000001,1.0026048,0.99875826,0.99999857,0.34535724,9.351067e-08,1.5000000000000014e-05
23.269825,48.5,40000,5.4829831020661485e-05,-182.96319933437545,-192.72633988404277,-170.55830516893522,-164.2379239269506,-184.25555226231307,0.5176052631578948,0.04234792274887735,-6.596004824543246,5.158041578333153,0.9999999991657719,48,16.77,-0.7534601828083396,0.01,1.0043749,0.99633545,1.0000035,0.34553778,2.0408218e-07,1.25e-05
25.628925,48.0,40000,4.022557896754925e-05,-183.79041894781014,-194.01777267369928,-171.10363012551446,-163.58712399341445,-183.20316906753206,0.5273684210526316,-0.006675971776660703,-6.980956529939387,5.1390704231120745,0.9999999992280755,49,17.13,0.12565229833126068,0.01,1.0011705,0.9989153,1.000004,0.34534004,6.877749e-08,1.25e-05
25.3155,48.5,40000,5.603441326284634e-05,-184.46890663931413,-196.57182511934855,-171.31556738531123,-167.16435531371536,-184.65131888454346,0.5198157894736842,-0.0061012433634065905,-5.924881431983431,5.4503467725273325,0.9999999992178483,50,17.51,0.0964485656004399,0.01,1.0060397,0.9949328,0.99999464,0.34538898,7.7659206e-07,1.25e-05
