_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
317.71903,5.0,100000,0.04174118756351751,0.0018200364007280145,-1.5500746827138514,-4.682009721995002,4.432545261990318,0.9999999576970103,-123026.74039506303,-216463.94608622108,-7899.170329924852,1991530503.5694156,11,5.52,74.37136840820312,0.17283950617283952,1.2748637,0.89277494,1.0000259,nan,nan,0.0002160493827160494
254.84838,8.5,100000,0.03301933560851297,0.02771055421108422,-0.9349862068624988,-3.8218035318217476,5.224385142602985,0.9999999628519538,-103547.49711330087,-229689.8732676945,-7719.916242843592,5143821527.923712,12,6.04,44.78993922472,0.1703703703703704,2.0933442,0.8841261,1.0000582,nan,nan,0.00021296296296296298
168.57665,3.5,100000,0.021862155047808543,0.018030360607212144,-0.6818183999726195,-6.2269359903561625,5.07107704100574,0.9999999451872751,-72742.52504687005,-144319.63258052667,-7663.884290252167,916011771.2886698,13,6.55,0.6807348728179932,0.16790123456790124,1.1753312,0.98220444,1.0000094,nan,nan,0.00020987654320987653
250.64634,3.5,100000,0.03526940087837783,0.0005200104002080041,-0.8040550443688963,-4.1977273030854,2.7194864978567734,0.9999999564890601,-108550.42531304846,-205855.04789036166,-10847.341104872936,2394215162.113445,14,7.06,38.58575612306595,0.1654320987654321,1.2255598,0.99345946,1.0000056,nan,nan,0.00020679012345679014
201.10885,12.5,100000,0.033689271789884956,0.07173143462869257,-0.5607186862847988,-3.6661693226037833,5.013091720593996,0.9999999566155965,-89021.05799929937,-242133.79698434134,-10068.234498349308,5917522363.003923,15,7.57,26.78374969959259,0.16296296296296298,1.7868122,0.85741276,0.99990296,nan,nan,0.00020370370370370372
156.61024,11.0,100000,0.014796848034124777,0.06050121002420048,-0.37260337051495535,-3.647180342403353,5.044185795753507,0.9999999496848311,-72574.66645468048,-147855.2083150829,-9500.690794714756,1359849996.4214234,16,8.09,17.7569822371006,0.16049382716049385,1.3504301,0.8472414,0.99986047,0.048970312,0.00018679172,0.0002006172839506173
151.94808,11.5,100000,0.03035830579505559,0.08305166103322066,-0.3080823395449246,-4.282544018137324,3.4042445776655255,0.9999999496547556,-70776.35593581636,-214445.87894989617,-9123.612248071431,2551582875.390958,17,8.61,14.621096968650818,0.1580246913580247,1.6386623,0.79463124,0.9999754,nan,nan,0.00019753086419753085
62.36525,17.0,100000,0.007458270129749049,0.21912438248764976,-0.07905933632805254,-4.988409891886277,4.909031299291042,0.9999999414323021,-31227.453260160306,-91342.6774888242,-8792.336905685868,483535580.11777824,18,9.11,3.6567399501800537,0.15555555555555556,1.3352022,0.8460964,0.99993646,0.15025663,0.00056662183,0.00019444444444444446
225.97461,10.0,100000,0.050701059584397766,0.05972119442388848,-0.38621533069628733,-4.298359326823793,3.8422538243240107,0.9999999516016851,-105171.93955940519,-268064.0021908749,-8790.53415007086,4099022160.9280763,19,9.62,18.490162879228592,0.15308641975308646,1.2882068,0.82866424,1.0000188,nan,nan,0.00019135802469135804
229.53218,14.5,100000,0.03403746747785088,0.22094441888837776,-0.43132297344452397,-5.118399979619042,4.325827878377699,0.9999999522015145,-105869.0930090513,-263403.7042181883,-8514.199915128369,8068876330.064938,20,10.14,20.603574097156525,0.1506172839506173,1.195135,0.8098612,0.9998618,nan,nan,0.00018827160493827162
