,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,,21,,22,,23,,24,,25,
0,0,-62.89809312,0,67.92106771,0,239.6425407,1,291.2136459,1,-233.7411811,1,250.7176966,1,216.8077051,0,-66.60632739,0,-826.4275976,0,367.7432477,1,167.2978703,0,221.4149139,0,-106.9357258,0,-751.9844327,1,158.5177687,1,119.0744208,0,-343.8475993,0,-244.8417818,0,13.77602659,0,407.7722055,1,-115.421237,0,378.8811422,1,278.2315649,1,278.3185586,0,417.2629672
0,0,-45.32896747,0,-18.27402806,1,371.0564272,1,401.12114,1,-112.9870877,1,-328.6540971,0,232.42365,1,-122.0579976,0,-844.7142733,1,408.2156196,1,216.8862368,0,150.542122,1,-112.499598,1,368.1101079,1,-25.81403034,1,245.7818637,1,-1920.328796,0,-253.7290729,0,222.1350408,1,429.7968112,0,-121.3826709,1,421.4701046,1,285.9289191,1,405.7556191,0,462.7536634
0,1,-44.08488266,0,18.67905392,1,381.9210494,1,198.2865136,0,-300.4659628,0,-165.9246231,0,143.3991234,0,169.7990366,1,292.3806406,1,-1673.514473,1,223.6840972,0,298.1800583,1,250.6809156,0,415.7099229,0,248.0566906,0,249.8533885,0,-1175.291582,0,-43.19139599,1,276.9184645,1,-651.5743531,0,-127.4163888,0,-604.7184921,1,-1258.195537,1,390.5068699,1,356.4536649
0,1,-39.68515081,0,-362.9676038,1,116.0949074,0,-473.017017,0,410.1881059,1,-4.597044058,1,254.5535747,1,236.4369517,1,305.1928509,1,304.9892112,1,221.2529196,0,281.2155948,1,-921.8165505,0,426.0934676,1,99.27285067,1,118.1165052,0,-118.2424563,1,-61.9971345,1,334.7744733,1,-346.2241544,1,-65.12948093,1,-1097.684924,1,-1689.073553,1,399.5944833,1,424.3606305
0,0,-33.40230996,0,-140.8099905,1,206.5504166,0,-312.8479903,1,174.8936387,0,188.2357127,0,-167.415322,1,198.3138614,1,311.1901889,0,-557.3603673,0,-15.69386011,1,369.262495,0,-1284.036905,0,-790.4422343,0,-337.0947998,0,125.3362864,1,-341.0457946,1,227.519608,1,424.6645029,1,-344.2001853,0,278.5388932,0,-1534.270153,0,384.4403697,0,29.7260052,1,427.3902019
0,0,-74.99980695,0,-66.94305323,0,-254.2569054,0,206.6724891,0,85.7938665,1,400.7801371,1,-381.1790115,1,290.9094188,0,198.9921122,0,-334.8355572,0,-20.38301383,0,393.8809962,1,387.4315679,1,406.1028366,1,-347.0246941,1,261.0049959,0,-351.9131076,0,-529.0000082,0,-896.3834672,1,-28.86462345,1,-48.53695524,1,-151.7982312,0,349.2307593,1,-165.0058326,1,437.6822166
0,0,-45.18003724,0,499.1147524,0,-2040.211683,0,489.1391678,1,0.435504323,0,304.142707,1,59.67359298,1,313.9752071,0,319.1317216,0,366.6089654,0,-579.7813988,1,434.369015,0,-74.70764796,1,-903.7328424,1,386.9021265,1,129.959789,1,-933.531383,0,-1145.329996,0,-937.8879349,0,-467.4625253,1,149.8361334,1,10.56832694,1,230.1924827,1,-74.78272161,0,42.09495167
0,0,-33.19120098,0,350.8199001,0,-1758.212495,1,405.4155842,1,42.47532228,0,-329.5856667,1,115.0959639,1,359.1344449,0,332.0419863,1,278.8898639,0,-264.21465,0,444.9931095,1,-29.82452957,1,-808.7844324,1,-584.8898899,1,142.0022045,1,402.9711403,0,-1392.077632,1,-710.8199975,1,114.168751,1,-181.4324045,0,-638.2271345,0,320.6188093,0,299.8929467,1,-55.1157451
0,1,-53.45219752,1,324.3363396,0,91.3261665,0,443.8707582,1,338.218086,0,-685.4049687,0,388.5675358,1,344.5738244,1,348.851932,0,322.8741693,0,-377.0097106,1,455.7460239,1,279.6902575,0,-147.1123973,1,-878.6690013,1,-495.6516958,0,305.7316353,1,272.421566,1,-727.4366137,0,302.3845805,0,-303.7426152,0,-972.4073541,0,271.0142548,1,256.7014678,1,39.13112456
0,0,-101.9714218,0,232.5631277,1,28.28409003,1,362.6082904,1,264.3065216,1,-868.414756,1,342.8712699,1,-7.71584961,0,388.529072,1,328.688111,0,-72.69228042,0,405.0092042,0,305.8650682,0,15.1406371,0,-927.6991733,0,162.8733056,1,429.40452,0,355.8909785,0,361.360841,0,-478.2402778,0,-93.01632674,1,-334.5846265,0,186.5624112,0,347.2566476,1,-55.42237078
0,0,-105.748326,1,147.9577179,0,-526.4483192,0,165.862967,0,330.4384908,0,25.37280614,1,202.0087692,0,166.026263,1,90.20600639,0,343.5266143,1,-272.8577731,1,415.2773033,0,277.1768308,0,238.5271274,0,-708.0826698,1,8.98001732,0,354.4013667,0,22.97423478,0,369.321436,0,-40.00031173,0,68.98546745,1,404.347751,0,361.8990145,0,341.091463,0,89.74806466
0,1,-110.4574826,1,329.6934845,1,-463.7020134,1,-307.7614301,0,349.2774508,1,263.7907864,1,281.0854898,1,167.856476,1,81.69770944,1,290.2644449,1,435.7042119,0,-365.0275744,0,140.6651085,1,355.4073393,0,62.88086238,0,-693.994286,1,-482.2686739,1,165.0777976,0,322.2728268,0,-49.2115722,1,204.0181345,0,282.6669321,0,-137.8177309,0,261.5171184,0,317.0843994
0,1,-32.89877177,0,518.775642,0,208.3679498,0,231.2724866,1,110.404679,1,-212.8586696,1,-182.1036071,1,298.5611217,1,-2.128845349,1,264.1879568,0,9.847277624,1,279.9332608,1,389.2455605,1,327.6147095,0,-407.023279,1,275.5753355,1,309.3784148,0,90.87570636,1,66.04967138,1,237.9238778,0,391.2525932,1,136.0302988,0,363.1443396,1,308.4300048,0,325.6083442
0,0,-112.7564684,0,-46.11344572,0,177.0136139,1,241.0083678,1,238.8126184,0,191.6414215,0,-255.8490848,0,253.088286,1,-4.783808309,1,266.6498718,1,-439.6863046,1,168.2139966,1,454.6136211,0,374.0912242,1,-202.7647076,1,282.5341683,0,249.5108965,0,295.6757823,0,65.49943588,0,283.6167248,0,400.3503503,1,225.297543,0,269.0223585,1,390.9836695,0,369.0674863
0,1,-76.37659129,0,-95.10233694,0,15.27472072,0,-189.8277789,0,351.0742339,0,213.7501766,0,-705.401566,1,259.3602696,1,-189.0192164,1,9.483204344,1,-27.2588467,1,-40.9700064,0,-1104.297207,1,398.7146703,0,378.0662823,1,147.177107,1,-674.055668,1,-447.1035455,1,421.0219776,1,338.2005908,0,206.5371451,0,143.4426403,0,-8.688271448,0,131.0107697,1,373.061922
0,0,-39.45216771,0,-306.6786782,1,-1009.012382,0,-26.79103362,0,366.5472904,0,118.4676547,1,276.8272765,0,346.8120783,1,-196.2356244,1,295.6267982,0,108.0707262,1,-292.5146687,1,-1289.301552,0,365.4668317,0,345.9377525,1,385.9024386,0,22.34896129,0,-459.0856477,0,392.8686029,0,-491.8705865,0,-171.3789566,1,244.826882,0,-156.6931012,0,301.9211305,1,291.5781549
0,0,-34.49290251,0,-287.751165,1,-931.996919,1,333.038563,1,70.83287536,0,139.854636,0,-456.1533463,1,107.8487498,0,-27.0224575,1,79.98313318,0,61.80679721,1,-441.7976717,1,24.12523753,0,341.3048074,1,430.9318721,0,318.9685456,0,19.72632969,0,-493.2921027,1,-98.45700448,0,-505.256906,0,-711.178404,1,106.0759946,1,-163.0491257,0,267.3483551,1,112.8686429
0,1,-75.06314052,1,-311.5088381,1,406.0644797,0,407.3215455,1,224.9938106,1,153.0877541,0,120.7585333,1,227.4798782,0,-41.93220027,1,183.2566532,1,61.58815511,0,-854.7266116,0,379.2146398,0,385.6471057,1,286.3306762,1,326.1388493,1,-119.7392379,0,259.8180306,0,-476.6080542,0,-518.8055381,1,-480.4137202,1,-606.7115465,0,195.8176907,1,32.57837689,1,281.8352644
0,0,-69.83350908,1,85.83370144,1,325.4336741,0,428.713427,0,310.7775808,1,157.5202273,1,64.50730792,1,89.41901775,0,-229.5153677,1,84.95312614,0,140.8342644,0,-686.3209959,1,439.2694295,1,215.964123,0,290.0128131,0,-1278.531859,1,176.2410477,1,191.3684429,1,-90.78908862,1,420.9865165,1,-646.2318947,0,393.0002329,0,352.3028512,0,-66.96321783,0,375.4163168
0,0,-62.30188331,0,-240.7058342,0,275.7626978,0,359.5848963,1,318.0147479,0,318.7628756,1,-108.3681493,1,-176.0456354,1,-102.2258499,0,286.7081307,0,146.0524001,1,-702.5148822,1,-414.0943408,0,120.6341102,1,-24.02144974,1,-413.8822846,0,337.3680662,1,132.5604502,0,119.4806527,1,109.7178475,1,418.7914853,1,358.0035645,0,382.500676,0,101.5128718,0,384.1137096
0,1,-67.01356986,1,-551.4633722,0,111.3261542,1,-327.3366346,0,-74.96863163,1,123.4342656,0,-277.3299793,0,222.5613722,0,43.57983178,1,404.0124324,1,156.1695676,0,-379.0697333,1,-30.51470434,1,-283.4861955,0,-731.586586,0,-463.7445706,1,215.6351984,0,167.8966773,1,230.0990872,0,347.7163445,0,389.3949318,0,420.903761,0,433.7139747,1,232.216556,1,442.46835
0,1,-97.92471928,1,-568.0753188,0,-236.6301781,1,-498.5935229,1,27.83764946,0,105.5476812,0,-61.00619236,0,329.2297211,0,166.5586098,1,268.4527135,0,158.5672308,0,365.1704678,1,212.9262189,1,-309.4513776,1,122.9886897,1,-285.9165127,0,204.7143188,0,276.8877534,0,236.8005277,0,421.769345,1,381.5310084,1,-179.1116958,1,395.4198217,1,105.1360637,0,36.03879624
0,1,-104.3119253,0,513.5556178,1,-42.77087441,0,-119.5767047,1,-161.0502202,1,227.4564438,1,46.31202075,0,314.7492433,1,46.4890768,1,415.8917875,1,248.6104867,1,-33.31553873,0,-1041.281689,0,-341.6366193,0,129.8786945,1,267.6336581,1,266.7538071,1,121.8366667,0,113.1036503,0,422.0052362,1,226.5754876,0,-727.313772,0,-26.34536511,0,231.8451349,1,-154.6277326
0,1,-85.68802241,0,-2805.603037,1,144.3705927,1,489.3504672,1,-168.4203059,0,295.2526978,1,-929.0369229,0,266.7178355,1,-53.77219905,1,152.524912,1,19.56375597,1,295.4019935,1,-884.9166811,0,-20.30253338,0,-331.7864114,0,208.8592657,0,-183.0794346,1,-33.77046625,0,344.0321036,1,-186.6216739,1,222.5856438,1,-468.7388921,1,226.4530489,1,-69.71265578,1,403.6693009
0,0,-99.02840511,1,-339.1673359,1,175.6006799,0,257.2271972,1,354.087101,1,319.5557215,1,-138.2963019,1,-206.0742621,1,342.9405054,1,146.5600223,0,-805.7203772,1,358.4101368,1,-1682.976152,1,121.4192086,0,306.0974152,0,269.2897945,0,-61.34311193,0,2.316396453,0,350.8476487,1,-549.2776477,1,45.56465767,0,36.61357092,1,111.4625138,1,-571.9402681,1,181.5568032
0,0,-103.6560809,0,-358.165991,0,182.5377754,1,261.4014702,0,349.4877361,0,-718.5907344,1,171.3419803,1,-375.480976,0,285.6976801,0,149.8673762,1,-103.0793884,0,191.2359131,1,153.8478844,1,-725.9404377,0,213.0976921,0,272.7339324,1,-69.08209936,1,-12.31811529,1,104.3114249,1,-179.8968746,1,-124.7306614,0,336.9584802,1,110.7703985,1,-603.1872327,0,421.9794435
0,1,-110.9992375,1,-311.6442099,0,110.7920018,0,-1019.466298,1,-238.7554231,1,-1065.848004,1,370.7698513,0,-425.3705564,1,299.1762765,0,-26.9331349,1,-366.0420602,1,294.9981451,1,354.4024589,0,-245.1308559,0,197.4724716,1,276.2198314,1,-97.31279636,0,-141.3002434,1,-162.8972023,0,36.56796976,0,-226.0940915,0,359.2587266,0,-48.77183414,1,58.64795289,1,-15.25345811
0,0,-133.8092478,1,-678.3217928,0,235.7214929,1,-1039.902161,0,400.1959888,0,-156.0616004,1,393.168406,0,-232.7911985,1,314.6813917,0,356.0703426,0,338.4875828,1,-143.8254731,0,-244.6428462,1,-645.5071559,0,201.9839348,0,-389.3828967,0,7.445353584,1,21.67543985,1,-2.586818331,1,34.76240934,0,326.7468016,1,314.181673,0,27.687953,1,-237.3603519,1,86.47181587
0,0,-139.7451067,0,-348.3731996,0,49.91750024,1,-555.1288815,0,411.018327,0,127.1737757,0,409.7587135,0,198.0719472,0,-71.8502131,0,402.8968951,0,231.5997735,1,418.6421062,1,403.6259624,1,343.1841117,0,-14.64504099,1,-109.2666148,0,8.876107278,1,353.8209847,1,322.6618768,1,-1702.009991,0,335.5801157,0,200.3427904,0,94.69588031,1,134.4917554,0,-614.9764584
0,0,-132.3728129,1,-702.6212536,0,295.9092714,0,-853.9759501,1,-1679.389926,0,109.0682455,1,-111.3959163,1,304.9782749,0,146.9690535,1,-1289.649388,0,346.2721788,1,-151.9607761,0,339.0169187,0,-266.6457058,1,-126.8290749,0,-2167.655552,0,-36.69265926,0,289.8690142,0,290.5327581,0,-1572.989326,1,-50.14039802,1,439.6701418,1,229.8743109,0,134.7122868,0,-162.0654374
0,0,-186.0606314,0,233.9414404,1,263.9864598,1,-57.30427933,0,212.8436688,0,-278.2560157,1,-302.3769083,0,344.0689852,1,105.6477026,1,29.67902138,0,-177.2924965,1,-124.868217,0,304.8243519,0,-273.788899,1,355.3703993,1,-1751.243241,0,-151.0740971,0,210.544007,0,364.8050916,1,-782.2891586,0,-120.4556325,1,247.5662954,1,-65.49034998,0,45.6449529,1,468.9104378
0,1,-66.75898749,0,203.6109936,0,223.647691,1,-127.7264768,1,128.0127238,0,343.9385269,1,213.7951988,0,-70.04217819,1,105.9919162,0,198.4876415,0,137.1972519,0,300.4980842,1,191.6065632,0,-562.7398124,0,305.0451333,1,162.9870552,0,-471.6040947,0,305.2914158,1,282.6087833,0,-136.1814232,1,-319.9565762,1,342.103409,0,-76.70631274,0,217.5650431,1,471.6813989
0,1,-49.05918456,1,8.058986124,0,274.1164984,0,396.3099072,0,239.7639439,1,395.9557338,0,335.1501526,0,90.97402075,0,-63.60043206,1,78.61668137,0,231.2490155,1,-7.772034423,1,-209.6544995,0,167.5065904,1,285.1776457,0,14.56376989,None,None,1,221.5544098,1,-73.94318263,1,-152.1085556,0,62.95402955,1,203.716458,1,-308.1310565,1,194.3668617,1,-1694.956657
0,1,-41.55703787,1,-1160.00649,0,-718.0055093,1,-14.18270857,0,-183.9184982,0,299.9091936,0,278.0020873,0,-12.11882343,1,-421.5451057,1,401.4726336,1,337.6919777,1,280.476252,0,-520.5292762,1,170.749394,0,228.3616034,1,0.254986621,None,None,1,-540.5459231,1,-13.02973604,0,265.625779,1,-1312.142897,1,286.3477843,1,89.20855141,1,288.8760927,0,-1339.580279
0,1,-30.21232572,0,-1678.772055,0,-731.673903,0,397.0389345,1,63.30574062,0,336.1143374,0,-729.0890081,0,-326.0812071,0,-88.65935507,0,-43.308626,1,327.6857175,1,183.0818739,1,-248.4116053,1,178.5671737,0,233.1859401,0,215.8403061,None,None,1,-183.9969801,0,303.7283673,0,126.9314451,1,-1585.638127,0,76.78527713,0,210.7652133,0,-789.1392344,1,-969.591522
0,1,-160.8085655,1,-295.0396458,0,-1108.185546,0,-31.28877199,1,306.7133751,1,276.2103489,0,-538.543786,1,-126.6355185,1,74.92871115,1,252.9017092,0,255.3730781,1,-1280.158447,1,169.5274603,1,273.2929691,1,309.6695546,0,285.3664349,None,None,0,-17.53311784,1,226.4487312,0,311.8590603,1,275.1681448,1,153.6526736,0,172.3027204,0,-412.8520085,1,382.3491968
0,1,-85.96242976,0,-621.1330378,0,-1156.051576,1,-297.7735157,0,405.9422808,0,-345.0791923,0,-678.1760166,0,-126.9950996,0,321.1228911,0,216.9911987,0,-227.9603091,1,346.4295493,0,-82.92754977,1,197.9229941,0,31.53148236,0,244.1154486,None,None,1,-191.1334106,0,-3.001375639,0,64.58339168,1,220.1355168,1,340.855224,0,3.090745529,1,-201.0631216,1,226.6437887
0,1,-76.7414964,1,-633.5330886,0,-1668.619641,1,-820.2000676,1,-195.9740066,1,398.2320112,1,335.3285595,0,-473.9600742,0,327.9706431,1,-1298.809461,1,-234.9019183,0,420.4168118,1,402.3430379,0,202.620913,0,420.1930136,1,241.8929835,None,None,1,186.5955069,1,-115.1345711,0,313.8584813,0,303.1401306,0,137.339888,0,434.4280655,1,287.6637685,1,301.5494853
0,1,-80.50299139,0,238.0118839,1,-1811.812295,1,145.6707238,1,24.71250479,1,408.9277438,0,162.6577951,0,305.92643,0,257.8623952,1,129.7605276,0,-487.5072718,1,277.1182296,0,-207.3435158,0,71.04448068,1,186.401849,0,-277.1663353,None,None,1,374.9054549,0,-1102.708639,1,391.8375422,0,258.9099267,0,269.0802887,0,421.3371299,1,-1064.797112,0,291.9043446
0,0,-87.02857724,1,41.65342225,1,105.2805284,0,130.578406,1,172.3460607,1,322.2760626,1,220.4093305,1,-964.0724277,1,350.3104393,0,130.2516089,0,339.1866162,0,132.2742791,0,-491.1180852,0,204.3298307,1,66.48451049,1,-287.2709637,None,None,0,356.7211653,0,-1931.219194,0,363.6668499,1,-75.85080906,0,100.8075055,0,148.9370114,1,-718.2486129,0,-1106.92045
0,0,-92.39720834,1,-1222.450785,0,-435.6722447,0,255.0303145,1,24.34389205,0,174.7264648,1,170.9232846,0,-730.3138725,0,60.1605456,1,-78.60139802,1,384.3352325,0,-17.14953453,1,226.153121,1,-1253.449561,1,-76.79474942,0,237.737407,None,None,1,-125.2352256,0,23.52404407,1,307.7348369,1,-91.48367658,1,46.52779252,1,378.8588496,0,56.99782259,0,-1131.977201
0,1,-98.35657101,1,-1097.470605,0,-752.8631758,1,0.934912197,1,234.9013771,1,327.945802,0,407.7287063,1,-739.0952318,0,346.2259032,0,141.9779642,1,144.130786,0,-394.3617641,1,310.7845185,1,280.2861909,0,79.30233565,0,158.0435182,None,None,0,330.2682497,1,220.2988727,1,314.1542187,0,230.0342894,0,116.954698,0,229.3563625,1,-155.3458205,0,261.780232
0,1,-101.7697129,0,173.4158154,0,0.242117424,0,499.3774708,1,-884.2979693,0,379.5728258,0,-819.7885407,0,-206.7182531,0,275.6752843,1,246.0031877,0,-0.81690287,1,-25.95212792,0,394.7083791,0,205.0868333,1,-90.8103156,1,154.1162899,None,None,1,371.1396878,1,100.3760982,0,220.145952,1,248.7918579,0,-273.9782826,0,312.4356923,0,-269.0908954,0,191.0092922
0,1,-128.4966977,1,-134.6581587,0,-494.1729292,0,-30.71788685,1,318.5875388,1,-177.6045988,1,-847.0075187,0,-51.54042499,1,143.4796342,1,271.4129272,0,-182.7925109,1,-1118.466265,1,-382.3526323,0,211.6017609,1,-7.650122411,0,117.6488198,None,None,0,-75.5236596,1,350.5011076,1,146.7722934,0,399.6806139,0,-550.2412766,1,318.8327914,1,5.905460059,0,348.6892844
0,0,-139.6868787,1,146.2842674,1,99.46161442,0,-212.8029356,1,-221.5348364,0,-69.45245302,1,-729.2666916,0,-967.309368,1,307.2299752,0,229.1414997,0,-210.8443162,0,-534.2162023,0,162.6780789,1,-466.8203815,1,-11.52080693,0,197.5481053,None,None,1,-148.3725403,1,372.5366773,0,-236.5526479,1,424.7905565,0,436.338533,0,325.3438019,0,410.5092336,0,249.7176449
0,1,-148.3533745,1,-1324.106174,0,254.8992572,0,-499.5283526,1,258.9837702,0,-39.29745879,1,316.7900419,0,292.9900834,1,410.2671055,1,375.148843,1,373.1673448,0,-618.8005318,1,283.8007501,1,-624.9269784,1,288.2524565,1,247.2759625,None,None,1,-161.0977673,1,362.2881197,0,-253.8018992,1,200.7938896,1,151.5169346,0,333.8439494,0,-62.38744607,0,473.883248
0,0,-48.46112018,1,513.502871,1,262.6508803,0,-643.7969951,1,245.0294637,1,-281.6531618,1,239.1967392,0,341.1347219,1,420.7391223,1,312.1190673,0,446.6134219,1,171.4104408,0,-727.1494382,0,243.2153072,1,63.61127594,1,251.3656038,None,None,0,419.7961546,0,297.6243766,0,-374.6438022,1,194.8192724,0,361.8493688,1,-79.94885803,1,-38.65025456,1,372.7243476
0,1,-67.09543747,1,-418.2299678,0,356.7063017,1,-837.4650758,0,-1115.883172,1,158.2317864,1,-683.2027016,1,397.3977524,0,-752.6189227,0,265.1058765,0,-1796.938806,0,265.8781447,1,-1044.889741,0,320.630995,1,52.27994063,1,128.9268294,None,None,0,460.7802563,0,377.48617,1,-310.6791533,1,118.4664441,1,354.8624846,1,-98.77658557,1,346.9316255,1,412.0008236
0,0,-112.3540358,0,-444.1911765,0,383.5538448,0,151.5221469,1,-1496.8011,1,-3.798242159,0,61.99209668,0,230.8714003,1,-283.6102107,0,263.9288265,0,256.4951497,0,190.1065288,1,-1450.568828,0,272.6929359,1,-375.1065096,1,387.3953985,None,None,1,295.4297197,1,427.4854065,0,-627.4502055,1,-612.1283892,0,204.5999994,1,238.3218359,0,-280.2637789,0,472.39186
0,1,-51.60025053,1,-726.5690343,0,-58.52980193,0,347.9514594,1,184.1676499,1,121.1532326,1,264.5923778,1,294.6040224,1,-393.8337442,0,335.3024348,0,323.7480233,0,273.0354278,1,-1924.234794,1,142.8586613,1,165.0346955,0,410.2895832,None,None,1,352.2099664,1,437.8709292,1,-1300.502156,1,-361.4550595,1,289.0267335,1,238.2995855,1,1.542526887,1,360.9677511
0,1,-155.5758338,1,-465.515957,1,110.633085,1,242.5553385,0,187.6543055,0,-830.6772379,1,283.1584065,1,163.8953316,1,-22.79050708,0,-39.77861015,0,47.4298815,0,384.4242407,1,276.219345,0,287.6002615,1,254.4007793,0,419.6774214,None,None,0,369.7031468,0,403.7836591,1,-1737.343833,0,-319.7107424,1,5.702461135,0,104.992031,1,-193.531043,1,411.5407283
0,1,-55.52430816,1,-161.9339898,0,260.7023426,1,243.3469402,1,287.5731187,0,-877.0879649,1,154.9555277,0,46.5583154,1,367.7449174,0,288.2253615,1,45.27227003,0,352.4786004,1,134.6008863,0,293.9520012,1,38.62131227,1,-263.4798768,None,None,0,376.8609789,0,325.2188815,1,237.6080377,1,-213.7377073,0,-2.036257031,1,351.634676,1,-655.8587415,0,465.6626115
0,0,-114.0562988,1,-1132.475464,1,267.819056,0,354.115387,0,101.5429349,0,363.5889688,1,226.1502244,0,186.7507369,0,441.7086465,0,103.5002882,0,-2.900074809,1,371.5595898,0,6.427396135,0,300.3807575,1,394.1464746,1,-803.0461685,None,None,0,-599.6471383,0,332.158016,0,233.1052254,1,126.0682976,0,-171.6472944,1,277.1159204,0,330.0276903,0,131.1410351
0,1,-118.8661917,0,-705.0621379,0,-491.7976275,0,-56.0618437,0,-341.3415947,0,379.8714657,0,322.2562078,0,316.4905456,0,296.4232281,1,6.682141998,0,-295.2976691,1,235.2070767,0,371.8204658,0,306.887464,1,125.7296078,0,-798.0618659,None,None,1,-619.8666895,0,154.8848982,1,278.8679283,1,-302.9965583,1,-44.16669865,1,362.1978195,0,347.201148,1,259.9851729
0,0,-127.3448591,1,118.4880614,1,2.399372996,0,-100.5075813,1,-248.7397299,0,261.9328895,0,359.9484973,0,122.4102914,0,445.4387054,1,109.1511729,0,443.9645836,0,316.7264842,0,-410.7717422,0,302.3909206,0,-1928.403862,1,-1353.589703,None,None,0,-1232.622523,0,314.1116465,0,261.3658459,1,-92.19147196,1,-550.0571887,0,161.2518983,1,139.7932966,1,365.0237696
0,0,-141.3823638,0,508.5871476,1,-1891.058329,1,169.7054209,1,-382.4145133,0,-1169.253229,1,-54.36243699,1,91.4529979,0,-879.2175211,1,109.3923604,1,126.8838256,1,328.7130826,0,-716.941898,1,224.9342631,0,-313.3942198,0,-421.1918411,None,None,1,307.6983047,1,-14.29335218,1,267.3563063,1,65.51461409,1,-746.8010755,0,-102.3766817,0,178.036396,0,111.8654065
0,1,-66.03724624,1,309.2022139,0,-209.7663229,0,330.1832484,1,103.9251202,0,278.2831468,0,100.8360851,1,165.7016596,1,-931.106857,1,56.04057968,0,190.8729469,0,391.0123162,0,-176.858442,1,350.9007338,0,-808.3907237,0,162.5198705,None,None,0,332.5244395,1,132.5936097,0,-460.9448849,1,143.2240139,0,-380.2898093,1,154.6824554,0,-168.0271874,1,110.8910809
0,0,-38.94675625,0,317.0706434,0,-479.0733048,1,-331.7286848,0,196.3860577,1,2.587061555,0,247.8123363,0,342.7146425,0,-972.9487343,1,126.2210092,0,354.6279053,1,431.3947142,0,-183.2701453,1,402.5192109,0,50.17353564,0,341.6966611,None,None,1,314.0176733,1,-392.6941875,1,-377.5644344,1,189.2920166,0,-6.491696722,0,297.465486,1,-283.6106405,1,-70.79411324
0,0,-76.78751923,0,289.3234355,0,-262.2278686,0,-172.736443,0,306.3367841,1,255.1384809,1,197.6253506,0,358.0647555,0,452.8600341,0,352.5783031,1,363.5032208,1,386.4779376,0,-729.2151503,0,381.1326737,1,339.1652263,1,345.4492183,None,None,0,-371.6451868,1,-569.7525909,0,-473.9513774,0,-136.9927923,1,123.5047085,1,202.5471316,1,-312.5703426,0,175.7910171
0,1,-81.78507064,0,170.0010431,1,125.7163073,0,-314.9675722,1,-13.61388622,0,-195.4331524,0,384.3740496,1,312.7619608,1,51.1119655,0,388.9598924,0,249.9533442,0,311.5816809,0,312.0072817,0,-772.0563338,1,-717.0537431,1,351.4841089,None,None,None,None,0,-740.066339,1,159.069589,0,110.2548265,0,-131.7526305,0,304.5982662,1,64.70372688,0,-192.3335713
0,0,-91.02060014,0,-388.555382,1,390.3453802,1,-194.3760547,0,99.11311338,1,188.3277304,1,17.41893698,0,-1706.600181,0,-366.7634436,1,348.0983125,0,401.5356635,1,401.3245803,0,197.9823405,0,391.0304832,1,-1422.812555,1,-701.0320692,None,None,None,None,1,-1496.839549,0,390.304042,0,110.1990283,0,-201.2375306,1,265.4781031,1,-1026.662864,0,-199.3214996
0,0,-100.4814539,0,-1520.731977,1,-20.96287129,1,121.9551785,1,293.7746542,1,-867.660954,0,304.9666939,1,-1766.238123,0,-95.46777391,0,223.2682917,0,235.6404247,0,-156.9839565,1,-34.46017928,1,-372.2710379,0,328.57206,0,62.94010889,None,None,None,None,0,201.1862038,1,349.6188865,1,119.0311074,1,-755.4280823,1,410.3241135,0,-1206.886293,0,-90.13603231
0,0,-101.3211555,0,-2.217548779,0,-453.9785404,0,-92.54561039,0,137.5050815,0,116.7562566,1,369.6892448,1,214.4711129,1,-343.7013288,1,292.7926755,1,-626.7512258,1,10.60709242,0,-154.6076309,1,414.2617198,0,236.5582055,1,-21.69491396,None,None,None,None,0,215.3002069,0,174.7535787,1,36.47605969,1,-240.0435278,0,-334.2542914,None,None,0,-131.296454
0,0,-100.6578933,0,112.8287766,1,-733.8883244,1,330.8011781,0,-19.79929315,1,183.9389053,1,347.3490137,1,100.4249015,0,-58.77115625,0,328.9270898,0,-1114.340598,1,-415.355744,0,-160.7495373,1,-1253.401984,1,350.8801857,0,323.7999652,None,None,None,None,1,398.5032233,1,266.0211874,1,-65.05251226,0,-373.8894141,0,382.8935785,None,None,1,412.6054291
0,1,-97.32721985,1,-599.4366284,0,-1107.176806,0,245.440972,1,86.2922164,0,-590.9877913,None,None,0,-50.16250027,0,39.7789168,1,-342.5961138,0,361.9233635,0,406.4422037,0,-182.8996232,0,-263.2203009,0,409.5783876,0,389.3827688,None,None,None,None,1,356.6630519,1,270.7104762,0,-301.4044707,1,305.2444804,0,309.9561905,None,None,1,474.7950965
0,0,-111.580142,0,-1036.098766,1,-1460.176671,0,-78.98728858,1,-112.8627124,1,-190.8719632,None,None,0,-112.5851372,1,244.7689491,1,-372.0750215,1,421.0255947,0,-456.4384627,1,-13.21089892,1,363.2540353,1,366.7051064,1,323.3855269,None,None,None,None,0,449.1229937,1,309.9730834,0,-564.3317682,1,311.5840099,1,394.0128142,None,None,1,-647.2389841
0,1,-115.4735545,1,166.3991039,1,-2130.946939,0,150.3421315,0,-986.0730726,1,370.9550967,None,None,0,32.93665124,1,315.6533622,0,-392.85537,0,389.0521929,1,-942.685451,0,409.7412108,1,341.6822407,1,208.4152309,0,282.9595055,None,None,None,None,0,-558.8016262,1,395.3270706,0,-907.2465051,1,399.7400101,0,82.84839754,None,None,1,431.9857978
