_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,v1_[1 0],v2_[1 0],v1_[0 0],v2_[0 0],v1_[2 0],v2_[2 0],v1_[3 0],v2_[3 0],v1_[4 0],v2_[4 0],v1_[1 1],v2_[1 1],v1_[5 0],v2_[5 0],v1_[2 1],v2_[2 1],v1_[3 1],v2_[3 1],v1_[0 1],v2_[0 1],uavg_diff,navg_diff,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
26.88595,68.0,40000,5.139940164098175e-06,-8297.868195370545,-369.27577185108476,-8239.918733616378,-128.89330310125263,-8345.547967849692,-620.9296105114921,-8434.743287935098,-868.1912028539796,-8584.923042122313,-1157.8169666893696,-8436.303019889332,-530.9525882331396,-8737.185903938565,-1423.093891665376,-8553.096741340909,-775.0677903049325,-8693.071184899174,-1044.7609256704116,-8334.936731453477,-317.03698311837695,-7742.157577441607,-7758.36829876663,0.34911745587279364,0.014562658844361536,-9.40073442929001,9.751193211075163,0.9999998509938093,41,15.64,-0.31752814818173647,0.03600000000000001,1.05136,0.8759341,0.9999955,0.26489553,8.629988e-05,4.5000000000000016e-05

26.91995,67.0,40000,7.180791368391792e-06,-8315.232239080122,-368.46003243039365,-8256.497540557313,-128.73214301462616,-8362.804405428482,-620.7281436820289,-8451.003934546708,-868.0908807329557,-8601.302361986302,-1153.6020148339271,-8452.40561556527,-530.3765559597347,-8753.646769157232,-1419.8742762585832,-8569.557114287061,-778.2950406430587,-8710.986352273068,-1047.3146318378367,-8350.924327388908,-316.2268186224045,-7759.266012225492,-7775.6843708287215,0.35384269213460673,-0.01610226017387909,-5.907165439787717,6.592399949080822,0.9999998506742495,42,15.98,0.3007397139444947,0.03200000000000001,1.0310043,0.8244251,0.9999803,0.2675606,6.374157e-05,4.000000000000001e-05

25.134525,68.5,40000,5.43997786195014e-06,-8332.975435651937,-369.00860039203684,-8272.87437920595,-128.8897770919703,-8380.932025272004,-622.028933884482,-8468.115390839213,-868.012158944271,-8617.537032963295,-1150.9687529963899,-8467.886978077933,-530.5253507727457,-8771.55497502665,-1414.1898105989255,-8585.919590871257,-781.9665093558089,-8728.450124831288,-1048.3236364607096,-8366.509831854015,-318.2548689457705,-7776.058736515044,-7792.94714513984,0.3496424821241062,-0.012210151473545336,-5.616760489186686,5.117822483266817,0.9999998565951103,43,16.32,0.19698169874027371,0.028000000000000004,1.0570576,0.8921152,0.99990475,0.26468202,4.95941e-05,3.5000000000000004e-05

21.41165,67.0,40000,4.5899614071203434e-06,-8350.671484434744,-367.2632157881956,-8290.044784135365,-128.53883342494623,-8399.04238483767,-620.1384399517691,-8485.883328265463,-866.6380746509863,-8634.063436647699,-1148.8949673542588,-8483.19459307927,-528.6369212071153,-8789.158295736419,-1410.6356859047319,-8601.48773913934,-778.9799663032201,-8744.817412335988,-1041.4991167253027,-8382.379196171689,-318.0371843688884,-7795.148024910423,-7811.70240923775,0.33656682834141705,0.011021463710974047,-7.082908326781805,6.67529066136171,0.9999998510676288,44,16.65,-0.2388185579329729,0.024,1.0218661,0.9407251,1.0000333,0.26951388,4.186082e-05,3e-05

21.611425,66.0,40000,4.125700243407225e-06,-8368.822854742957,-364.0997401135967,-8308.038088098905,-127.93189642143467,-8416.86139179639,-615.9836545492929,-8503.299669968608,-861.0548751001833,-8650.54786135037,-1143.300423780068,-8498.765779320984,-527.7803254303558,-8803.435546335055,-1404.6233830555652,-8616.542887005402,-776.430818500842,-8760.59800273232,-1033.8503119690106,-8398.279025154363,-317.60030840530953,-7815.2535369179695,-7831.654991235155,0.3462923146157308,0.020155537531206368,-6.012888948861318,8.538144515252306,0.9999998446534453,45,16.99,-0.3856804184615612,0.019999999999999997,1.0235099,0.9247604,0.9999939,0.27102277,2.4409164e-05,2.4999999999999994e-05

24.25395,67.5,40000,4.775453649338731e-06,-8384.2175371727,-362.570999166246,-8323.289774156512,-127.69550137217512,-8432.96343845517,-613.5809539301149,-8519.697329945004,-859.3665548697613,-8666.12833865572,-1139.651760300937,-8512.908227643014,-527.5274808393325,-8817.173438192944,-1411.0538013680518,-8630.93218757121,-772.8557775507659,-8774.861790834584,-1024.3272065062217,-8413.009552048172,-316.5860112827801,-7831.996556748864,-7846.168880650215,0.35244262213110655,0.003478326814994682,-6.899824830744533,9.282915759906329,0.9999998500476143,46,17.32,-0.07915495568886399,0.015999999999999993,1.0382259,0.9296521,0.99996775,0.26660758,1.4536987e-05,1.999999999999999e-05

21.154675,67.0,40000,5.058925165669448e-06,-8398.137886068815,-361.34199961022546,-8337.114966521023,-127.51410949551405,-8448.071798097553,-610.3638759414137,-8535.489936186645,-854.8607071293409,-8680.772452507244,-1135.899570627595,-8526.153597371722,-522.8812877180002,-8831.598481297182,-1406.3825534231514,-8644.862820600414,-765.2764763308949,-8788.484274698125,-1016.7263650448456,-8426.868633121583,-312.9244814855707,-7850.338341966376,-7865.474674961151,0.344267213360668,-0.0007709644165180577,-11.19561509583155,7.685799327998601,0.9999998462829225,47,17.65,0.02715000626631081,0.01200000000000001,1.0063201,0.9765772,0.99998,0.26868612,6.0658394e-06,1.5000000000000014e-05

22.619225,67.0,40000,4.624581135919131e-06,-8412.209921808097,-360.32628912826794,-8350.993164215703,-127.14918063315963,-8462.385916043135,-607.8247804152553,-8549.30840673313,-850.314533567901,-8694.00354464854,-1130.5946747516145,-8538.695423479132,-521.0399530465446,-8844.76510486281,-1401.9561896205955,-8657.222959650448,-762.8279496452034,-8800.563169489667,-1012.313746874716,-8439.729922440632,-312.72056127366824,-7866.280967441437,-7878.780050423139,0.3429671483574179,0.007896232632632403,-6.055286433035454,5.485791955922856,0.9999998450786198,48,17.99,-0.1684529110789299,0.01,1.00836,0.9760994,0.9999936,0.26955783,3.1525944e-06,1.25e-05

22.1608,67.5,40000,4.052516976504986e-06,-8424.915399979018,-359.35852934146885,-8363.72513277075,-126.85653015696633,-8475.2845959958,-605.2729038979619,-8561.280828653451,-850.2026052361308,-8705.836780990368,-1129.113834928939,-8549.689390129628,-519.1513795662534,-8856.29608424611,-1398.9138661069496,-8668.092488553002,-761.2649680626381,-8811.105249178298,-1009.9236945235257,-8451.516770944507,-313.9021874247878,-7879.378222219531,-7892.174569845362,0.3383919195959798,0.002523180780293167,-6.180347745419368,5.7380166759967945,0.9999998459780237,49,18.32,-0.03288744576275349,0.01,1.019195,0.95560956,1.0000002,0.26815197,7.196421e-06,1.25e-05

24.445975,69.0,40000,5.0141131247952985e-06,-8436.343497379026,-358.90558832269335,-8375.502793256655,-126.77432049208325,-8487.136610873982,-605.8486993655949,-8572.568011283616,-856.3065044884071,-8717.200497590924,-1138.4561991350167,-8559.351719286362,-519.1101928437464,-8868.092909801508,-1406.8197594907563,-8678.046465619995,-762.2215916993506,-8821.452298339436,-1010.0997062572362,-8462.120257783083,-313.0253387467102,-7888.024716037299,-7899.354249694685,0.3399669983499175,-0.005445906987942373,-7.611711623397191,7.54517657567171,0.9999998509668034,50,18.65,0.09668949618935585,0.01,1.005251,0.9642891,0.99997586,0.26031604,3.43188e-06,1.25e-05

